step,strategy,best_seen,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_protocol_id,seed
9,random,748.4312318,101.30943700000012,1,1,Periodic_E_Co2,31
10,random,748.4312318,101.30943700000012,1,1,Periodic_B_Co2,31
11,random,748.4312318,101.30943700000012,1,1,Periodic_D_Co10,31
12,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co16,31
13,random,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,31
14,random,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co5,31
15,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co16,31
0,greedy,748.4312318,101.30943700000012,1,1,,31
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,31
2,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2a_Co10,31
3,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,31
4,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,31
5,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,31
6,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,31
7,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,31
8,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,31
9,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,31
10,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,31
11,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,31
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,31
13,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,31
14,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,31
15,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,31
0,gp_ucb,748.4312318,101.30943700000012,1,1,,31
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,31
2,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,31
3,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,31
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,31
5,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,31
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,31
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,31
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,31
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,31
10,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co10,31
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,31
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,31
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,31
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,31
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,31
0,random,686.5946031000001,163.1460657,0,0,,32
1,random,686.5946031000001,163.1460657,0,0,Periodic_A_Co2,32
2,random,686.5946031000001,163.1460657,0,0,Periodic_D_Co10,32
3,random,686.5946031000001,163.1460657,0,0,Synthetic_3_Co5,32
4,random,686.5946031000001,163.1460657,0,0,Periodic_E_Co2,32
5,random,686.5946031000001,163.1460657,0,0,Drive_City1_Co16,32
6,random,686.5946031000001,163.1460657,0,0,Periodic_B_Co2,32
7,random,686.5946031000001,163.1460657,0,0,Synthetic_1a_Co16,32
8,random,686.5946031000001,163.1460657,0,0,Synthetic_3_Co10,32
9,random,686.5946031000001,163.1460657,0,0,CC_(50%_storage)_Co10,32
10,random,686.5946031000001,163.1460657,0,0,CC_(5%_storage)_Co2,32
11,random,686.5946031000001,163.1460657,0,0,Periodic_D_Co2,32
12,random,686.5946031000001,163.1460657,0,0,CC_(no_storage)_Co5,32
13,random,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,32
14,random,698.60639685,151.13427195000008,1,0,CC_(5%_storage)_Co10,32
15,random,698.60639685,151.13427195000008,1,0,Periodic_E_Co10,32
0,greedy,686.5946031000001,163.1460657,0,0,,32
1,greedy,686.5946031000001,163.1460657,0,0,CC_(100%_storage)_Co10,32
2,greedy,686.5946031000001,163.1460657,0,0,Periodic_A_Co2,32
3,greedy,686.5946031000001,163.1460657,0,0,Periodic_B_Co2,32
4,greedy,686.5946031000001,163.1460657,0,0,Synthetic_2a_Co10,32
5,greedy,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,32
6,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,32
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,32
8,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,32
9,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,32
10,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,32
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,32
12,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,32
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,32
14,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,32
15,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,32
0,gp_ucb,686.5946031000001,163.1460657,0,0,,32
1,gp_ucb,686.5946031000001,163.1460657,0,0,CC_(100%_storage)_Co10,32
2,gp_ucb,686.5946031000001,163.1460657,0,0,CC_(100%_storage)_Co2,32
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,32
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,32
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,32
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,32
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,32
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,32
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,32
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,32
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,32
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,32
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,32
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,32
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,32
0,random,709.44713095,140.29353785000012,1,0,,33
1,random,709.44713095,140.29353785000012,1,0,Synthetic_2c_Co10,33
2,random,709.44713095,140.29353785000012,1,0,CC_(5%_storage)_Co10,33
3,random,709.44713095,140.29353785000012,1,0,CC_(50%_storage)_Co10,33
4,random,709.44713095,140.29353785000012,1,0,Synthetic_1a_Co10,33
5,random,709.44713095,140.29353785000012,1,0,CC_(5%_storage)_Co2,33
6,random,709.44713095,140.29353785000012,1,0,Periodic_E_Co2,33
7,random,709.44713095,140.29353785000012,1,0,Periodic_D_Co2,33
8,random,709.44713095,140.29353785000012,1,0,Periodic_E_Co10,33
9,random,709.44713095,140.29353785000012,1,0,CC_(no_storage)_Co2,33
10,random,709.44713095,140.29353785000012,1,0,Synthetic_2c_Co5,33
11,random,709.44713095,140.29353785000012,1,0,Drive_City1_Co16,33
12,random,709.44713095,140.29353785000012,1,0,CC_(100%_storage)_Co5,33
13,random,709.44713095,140.29353785000012,1,0,Periodic_A_Co2,33
14,random,709.44713095,140.29353785000012,1,0,Synthetic_3_Co10,33
15,random,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co5,33
0,greedy,709.44713095,140.29353785000012,1,0,,33
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,33
2,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,33
3,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,33
4,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,33
5,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,33
6,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,33
7,greedy,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,33
8,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,33
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,33
10,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,33
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,33
12,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,33
13,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,33
14,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,33
15,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,33
0,gp_ucb,709.44713095,140.29353785000012,1,0,,33
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,33
2,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co5,33
3,gp_ucb,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,33
4,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co10,33
5,gp_ucb,748.4312318,101.30943700000012,1,1,CC_(5%_storage)_Co2,33
6,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,33
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,33
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,33
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,33
10,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,33
11,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,33
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,33
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,33
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,33
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,33
0,random,748.4312318,101.30943700000012,1,1,,34
1,random,748.4312318,101.30943700000012,1,1,Periodic_B_Co2,34
2,random,748.4312318,101.30943700000012,1,1,CC_(100%_storage)_Co5,34
3,random,748.4312318,101.30943700000012,1,1,Drive_City2_Co10,34
4,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co16,34
5,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co16,34
6,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co10,34
7,random,748.4312318,101.30943700000012,1,1,Drive_City2_Co16,34
8,random,748.4312318,101.30943700000012,1,1,CC_(100%_storage)_Co10,34
9,random,748.4312318,101.30943700000012,1,1,Periodic_B_Co5,34
10,random,748.4312318,101.30943700000012,1,1,CC_(5%_storage)_Co10,34
11,random,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,34
12,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co5,34
13,random,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,34
14,random,748.4312318,101.30943700000012,1,1,Synthetic_3_Co10,34
15,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co10,34
0,greedy,748.4312318,101.30943700000012,1,1,,34
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,34
2,greedy,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,34
3,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,34
4,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,34
5,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,34
6,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,34
7,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,34
8,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,34
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,34
10,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,34
11,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,34
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,34
13,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,34
14,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,34
15,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,34
0,gp_ucb,748.4312318,101.30943700000012,1,1,,34
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,34
2,gp_ucb,748.4312318,101.30943700000012,1,1,CC_(100%_storage)_Co2,34
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,34
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,34
5,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,34
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,34
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,34
8,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,34
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,34
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,34
11,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,34
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,34
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,34
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,34
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,34
0,random,647.8371267499999,201.90354205000017,0,0,,35
1,random,647.8371267499999,201.90354205000017,0,0,Drive_City1_Co16,35
2,random,647.8371267499999,201.90354205000017,0,0,CC_(50%_storage)_Co10,35
3,random,647.8371267499999,201.90354205000017,0,0,Periodic_A_Co10,35
4,random,686.5946031000001,163.1460657,0,0,Synthetic_2a_Co5,35
5,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,35
6,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,35
7,random,849.7406688000001,0.0,1,1,Periodic_C_Co10,35
8,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,35
9,random,849.7406688000001,0.0,1,1,Periodic_E_Co2,35
10,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co16,35
11,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,35
12,random,849.7406688000001,0.0,1,1,Periodic_B_Co5,35
13,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co5,35
14,random,849.7406688000001,0.0,1,1,Periodic_D_Co10,35
15,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co5,35
0,greedy,647.8371267499999,201.90354205000017,0,0,,35
1,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_E_Co2,35
2,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_C_Co2,35
3,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co2,35
4,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_C_Co5,35
5,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co5,35
6,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,35
7,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co10,35
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,35
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,35
10,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co5,35
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,35
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,35
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,35
14,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,35
15,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,35
0,gp_ucb,647.8371267499999,201.90354205000017,0,0,,35
1,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_C_Co2,35
2,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co2,35
3,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_C_Co5,35
4,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co5,35
5,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_E_Co2,35
6,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,35
7,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,35
8,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,35
9,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,35
10,gp_ucb,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co2,35
11,gp_ucb,748.4312318,101.30943700000012,1,1,Periodic_D_Co2,35
12,gp_ucb,748.4312318,101.30943700000012,1,1,Periodic_D_Co5,35
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,35
14,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,35
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,35
0,random,544.5463473,305.1943215000001,0,0,,36
1,random,544.5463473,305.1943215000001,0,0,CC_(50%_storage)_Co5,36
2,random,588.65270775,261.0879610500001,0,0,Synthetic_3_Co10,36
3,random,588.65270775,261.0879610500001,0,0,Periodic_C_Co10,36
4,random,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,36
5,random,644.5142754,205.22639340000012,0,0,Periodic_A_Co5,36
6,random,684.419574,165.32109480000008,0,0,Periodic_D_Co2,36
7,random,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,36
8,random,698.60639685,151.13427195000008,1,0,CC_(no_storage)_Co5,36
9,random,698.60639685,151.13427195000008,1,0,Drive_City2_Co16,36
10,random,698.60639685,151.13427195000008,1,0,Periodic_D_Co10,36
11,random,698.60639685,151.13427195000008,1,0,Periodic_D_Co5,36
12,random,698.60639685,151.13427195000008,1,0,Synthetic_2b_Co5,36
13,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,36
14,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co5,36
15,random,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,36
0,greedy,544.5463473,305.1943215000001,0,0,,36
1,greedy,544.5463473,305.1943215000001,0,0,Synthetic_1b_Co16,36
2,greedy,588.65270775,261.0879610500001,0,0,Synthetic_3_Co10,36
3,greedy,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,36
4,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,36
5,greedy,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,36
6,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,36
7,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,36
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,36
9,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,36
10,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,36
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,36
12,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,36
13,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,36
14,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,36
15,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,36
0,gp_ucb,544.5463473,305.1943215000001,0,0,,36
1,gp_ucb,588.65270775,261.0879610500001,0,0,Synthetic_3_Co10,36
2,gp_ucb,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,36
3,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,36
4,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,36
5,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,36
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,36
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,36
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,36
9,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,36
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,36
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,36
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,36
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,36
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,36
15,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,36
0,random,748.4312318,101.30943700000012,1,1,,37
1,random,748.4312318,101.30943700000012,1,1,Synthetic_2a_Co5,37
2,random,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,37
3,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co5,37
4,random,748.4312318,101.30943700000012,1,1,Drive_City1_Co10,37
5,random,748.4312318,101.30943700000012,1,1,CC_(5%_storage)_Co5,37
6,random,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co5,37
7,random,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co10,37
8,random,748.4312318,101.30943700000012,1,1,CC_(5%_storage)_Co2,37
9,random,748.4312318,101.30943700000012,1,1,Periodic_C_Co5,37
10,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co10,37
11,random,748.4312318,101.30943700000012,1,1,Periodic_D_Co5,37
12,random,748.4312318,101.30943700000012,1,1,CC_(100%_storage)_Co2,37
13,random,748.4312318,101.30943700000012,1,1,Periodic_B_Co10,37
14,random,748.4312318,101.30943700000012,1,1,Periodic_D_Co2,37
15,random,748.4312318,101.30943700000012,1,1,CC_(no_storage)_Co5,37
0,greedy,748.4312318,101.30943700000012,1,1,,37
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,37
2,greedy,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,37
3,greedy,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co5,37
4,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,37
5,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,37
6,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,37
7,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,37
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,37
9,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,37
10,greedy,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,37
11,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,37
12,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,37
13,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,37
14,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,37
15,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,37
0,gp_ucb,748.4312318,101.30943700000012,1,1,,37
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,37
2,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,37
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,37
4,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,37
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,37
6,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,37
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,37
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,37
9,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,37
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,37
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,37
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,37
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,37
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,37
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,37
0,random,637.38784285,212.35282595000012,0,0,,38
1,random,637.38784285,212.35282595000012,0,0,Synthetic_2c_Co5,38
2,random,637.38784285,212.35282595000012,0,0,Synthetic_1a_Co16,38
3,random,637.38784285,212.35282595000012,0,0,Drive_City2_Co16,38
4,random,647.8371267499999,201.90354205000017,0,0,Synthetic_3_Co5,38
5,random,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,38
6,random,698.60639685,151.13427195000008,1,0,CC_(no_storage)_Co10,38
7,random,698.60639685,151.13427195000008,1,0,CC_(5%_storage)_Co5,38
8,random,698.60639685,151.13427195000008,1,0,CC_(100%_storage)_Co10,38
9,random,698.60639685,151.13427195000008,1,0,Synthetic_3_Co10,38
10,random,698.60639685,151.13427195000008,1,0,Synthetic_2b_Co10,38
11,random,698.60639685,151.13427195000008,1,0,CC_(50%_storage)_Co5,38
12,random,698.60639685,151.13427195000008,1,0,Periodic_D_Co10,38
13,random,698.60639685,151.13427195000008,1,0,CC_(100%_storage)_Co5,38
14,random,698.60639685,151.13427195000008,1,0,Periodic_C_Co5,38
15,random,698.60639685,151.13427195000008,1,0,Periodic_D_Co5,38
0,greedy,637.38784285,212.35282595000012,0,0,,38
1,greedy,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,38
2,greedy,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,38
3,greedy,644.5142754,205.22639340000012,0,0,Periodic_C_Co2,38
4,greedy,644.5142754,205.22639340000012,0,0,CC_(5%_storage)_Co5,38
5,greedy,644.5142754,205.22639340000012,0,0,Periodic_C_Co5,38
6,greedy,644.5142754,205.22639340000012,0,0,Periodic_E_Co5,38
7,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,38
8,greedy,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,38
9,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co10,38
10,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,38
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,38
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,38
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co5,38
14,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,38
15,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,38
0,gp_ucb,637.38784285,212.35282595000012,0,0,,38
1,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,38
2,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,38
3,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_C_Co2,38
4,gp_ucb,644.5142754,205.22639340000012,0,0,CC_(no_storage)_Co2,38
5,gp_ucb,644.5142754,205.22639340000012,0,0,CC_(no_storage)_Co5,38
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,38
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,38
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co5,38
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,38
10,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,38
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,38
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,38
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,38
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,38
