step,strategy,seed,best_simulated_lifetime,best_reference_mean,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_policy_id,budget
17,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P015,30
18,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P016,30
19,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P017,30
20,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P018,30
21,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P019,30
22,greedy,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P034,30
23,greedy,22,1363.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
24,greedy,22,1363.0,1054.38,32.559999999999945,1,1,ATTIA_P038,30
25,greedy,22,1363.0,1054.38,32.559999999999945,1,1,ATTIA_P058,30
0,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,,30
1,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P000,30
2,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P001,30
3,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P089,30
4,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P002,30
5,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P003,30
6,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P004,30
7,gp_ucb,22,1119.0,997.3,89.6400000000001,1,0,ATTIA_P005,30
8,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P006,30
9,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P007,30
10,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P008,30
11,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P009,30
12,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P010,30
13,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P011,30
14,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P012,30
15,gp_ucb,22,1363.0,1013.82,73.12,1,0,ATTIA_P013,30
16,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P014,30
17,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P015,30
18,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P016,30
19,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P017,30
20,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P018,30
21,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P019,30
22,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P034,30
23,gp_ucb,22,1363.0,1049.82,37.12000000000012,1,1,ATTIA_P038,30
24,gp_ucb,22,1363.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
25,gp_ucb,22,1363.0,1054.38,32.559999999999945,1,1,ATTIA_P058,30
0,random,23,944.0,952.82,134.12,0,0,,30
1,random,23,944.0,952.82,134.12,0,0,ATTIA_P059,30
2,random,23,1140.0,1003.88,83.06000000000006,1,0,ATTIA_P107,30
3,random,23,1140.0,1003.88,83.06000000000006,1,0,ATTIA_P078,30
4,random,23,1301.0,1086.94,0.0,1,1,ATTIA_P113,30
5,random,23,1301.0,1086.94,0.0,1,1,ATTIA_P043,30
6,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P038,30
7,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P173,30
8,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P036,30
9,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P193,30
10,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P025,30
11,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P094,30
12,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P047,30
13,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P075,30
14,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P072,30
15,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P149,30
16,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P157,30
17,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P101,30
18,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P062,30
19,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P066,30
20,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P124,30
21,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P017,30
22,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P158,30
23,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P166,30
24,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P082,30
25,random,23,1342.0,1086.94,0.0,1,1,ATTIA_P212,30
0,greedy,23,944.0,952.82,134.12,0,0,,30
1,greedy,23,944.0,952.82,134.12,0,0,ATTIA_P068,30
2,greedy,23,944.0,952.82,134.12,0,0,ATTIA_P093,30
3,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P043,30
4,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P024,30
5,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P023,30
6,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P009,30
7,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P069,30
8,greedy,23,1072.0,952.82,134.12,0,0,ATTIA_P135,30
9,greedy,23,1072.0,1000.68,86.2600000000001,1,0,ATTIA_P063,30
10,greedy,23,1072.0,1015.38,71.56000000000006,1,1,ATTIA_P038,30
11,greedy,23,1072.0,1015.38,71.56000000000006,1,1,ATTIA_P058,30
12,greedy,23,1072.0,1015.38,71.56000000000006,1,1,ATTIA_P034,30
13,greedy,23,1072.0,1065.68,21.25999999999999,1,1,ATTIA_P083,30
14,greedy,23,1072.0,1065.68,21.25999999999999,1,1,ATTIA_P088,30
15,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P039,30
16,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P019,30
17,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P006,30
18,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P123,30
19,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P016,30
20,greedy,23,1111.0,1065.68,21.25999999999999,1,1,ATTIA_P020,30
21,greedy,23,1116.0,1065.68,21.25999999999999,1,1,ATTIA_P004,30
22,greedy,23,1126.0,1065.68,21.25999999999999,1,1,ATTIA_P000,30
23,greedy,23,1126.0,1065.68,21.25999999999999,1,1,ATTIA_P005,30
24,greedy,23,1126.0,1065.68,21.25999999999999,1,1,ATTIA_P001,30
25,greedy,23,1126.0,1065.68,21.25999999999999,1,1,ATTIA_P003,30
0,gp_ucb,23,944.0,952.82,134.12,0,0,,30
1,gp_ucb,23,944.0,952.82,134.12,0,0,ATTIA_P023,30
2,gp_ucb,23,944.0,952.82,134.12,0,0,ATTIA_P000,30
3,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P001,30
4,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P002,30
5,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P011,30
6,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P135,30
7,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P010,30
8,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P012,30
9,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P027,30
10,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P068,30
11,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P069,30
12,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P100,30
13,gp_ucb,23,1000.0,952.82,134.12,0,0,ATTIA_P025,30
14,gp_ucb,23,1000.0,1041.3,45.6400000000001,1,1,ATTIA_P048,30
15,gp_ucb,23,1000.0,1041.3,45.6400000000001,1,1,ATTIA_P074,30
16,gp_ucb,23,1045.0,1041.3,45.6400000000001,1,1,ATTIA_P075,30
17,gp_ucb,23,1045.0,1041.3,45.6400000000001,1,1,ATTIA_P108,30
18,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P107,30
19,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P077,30
20,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P105,30
21,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P141,30
22,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P142,30
23,gp_ucb,23,1090.0,1041.3,45.6400000000001,1,1,ATTIA_P144,30
24,gp_ucb,23,1105.0,1041.3,45.6400000000001,1,1,ATTIA_P008,30
25,gp_ucb,23,1105.0,1041.3,45.6400000000001,1,1,ATTIA_P018,30
0,random,24,922.0,857.82,229.12,0,0,,30
1,random,24,1284.0,1002.68,84.2600000000001,1,0,ATTIA_P123,30
2,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P052,30
3,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P027,30
4,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P021,30
5,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P006,30
6,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P040,30
7,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P199,30
8,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P215,30
9,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P146,30
10,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P101,30
11,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P061,30
12,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P118,30
13,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P002,30
14,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P004,30
15,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P028,30
16,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P197,30
17,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P082,30
18,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P117,30
19,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P166,30
20,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P019,30
21,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P000,30
22,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P072,30
23,random,24,1284.0,1014.82,72.12,1,1,ATTIA_P078,30
24,random,24,1284.0,1026.3,60.6400000000001,1,1,ATTIA_P055,30
25,random,24,1284.0,1026.3,60.6400000000001,1,1,ATTIA_P153,30
0,greedy,24,922.0,857.82,229.12,0,0,,30
1,greedy,24,1230.0,857.82,229.12,0,0,ATTIA_P095,30
2,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P064,30
3,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P131,30
4,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P089,30
5,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P126,30
6,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P132,30
7,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P096,30
8,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P000,30
9,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P039,30
10,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P001,30
11,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P120,30
12,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P085,30
13,greedy,24,1230.0,962.82,124.12,0,0,ATTIA_P002,30
14,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P003,30
15,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P013,30
16,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P028,30
17,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P050,30
18,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P078,30
19,greedy,24,1230.0,966.98,119.96000000000004,0,0,ATTIA_P030,30
20,greedy,24,1253.0,1041.3,45.6400000000001,1,1,ATTIA_P048,30
21,greedy,24,1253.0,1041.3,45.6400000000001,1,1,ATTIA_P075,30
22,greedy,24,1253.0,1041.3,45.6400000000001,1,1,ATTIA_P108,30
23,greedy,24,1253.0,1041.3,45.6400000000001,1,1,ATTIA_P034,30
24,greedy,24,1253.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
25,greedy,24,1253.0,1054.38,32.559999999999945,1,1,ATTIA_P079,30
0,gp_ucb,24,922.0,857.82,229.12,0,0,,30
1,gp_ucb,24,922.0,875.3,211.6400000000001,0,0,ATTIA_P089,30
2,gp_ucb,24,954.0,875.3,211.6400000000001,0,0,ATTIA_P131,30
3,gp_ucb,24,954.0,875.3,211.6400000000001,0,0,ATTIA_P164,30
4,gp_ucb,24,954.0,875.3,211.6400000000001,0,0,ATTIA_P095,30
5,gp_ucb,24,954.0,951.88,135.06000000000006,0,0,ATTIA_P119,30
6,gp_ucb,24,954.0,951.88,135.06000000000006,0,0,ATTIA_P126,30
7,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P132,30
8,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P096,30
9,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P133,30
10,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P166,30
11,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P120,30
12,gp_ucb,24,1225.0,951.88,135.06000000000006,0,0,ATTIA_P085,30
13,gp_ucb,24,1225.0,980.3,106.6400000000001,0,0,ATTIA_P115,30
14,gp_ucb,24,1225.0,980.3,106.6400000000001,0,0,ATTIA_P080,30
15,gp_ucb,24,1225.0,980.3,106.6400000000001,0,0,ATTIA_P110,30
16,gp_ucb,24,1225.0,984.82,102.12,1,0,ATTIA_P111,30
17,gp_ucb,24,1225.0,984.82,102.12,1,0,ATTIA_P077,30
18,gp_ucb,24,1225.0,984.82,102.12,1,0,ATTIA_P116,30
19,gp_ucb,24,1225.0,984.82,102.12,1,0,ATTIA_P144,30
20,gp_ucb,24,1225.0,984.82,102.12,1,0,ATTIA_P081,30
21,gp_ucb,24,1225.0,1003.88,83.06000000000006,1,0,ATTIA_P107,30
22,gp_ucb,24,1225.0,1003.88,83.06000000000006,1,0,ATTIA_P108,30
23,gp_ucb,24,1225.0,1057.26,29.680000000000064,1,1,ATTIA_P106,30
24,gp_ucb,24,1225.0,1057.26,29.680000000000064,1,1,ATTIA_P076,30
25,gp_ucb,24,1225.0,1057.26,29.680000000000064,1,1,ATTIA_P109,30
0,random,25,1337.0,935.38,151.56000000000006,0,0,,30
1,random,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P165,30
2,random,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P100,30
3,random,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P205,30
4,random,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P128,30
5,random,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P204,30
6,random,25,1337.0,962.82,124.12,0,0,ATTIA_P064,30
7,random,25,1337.0,962.82,124.12,0,0,ATTIA_P035,30
8,random,25,1337.0,962.82,124.12,0,0,ATTIA_P044,30
9,random,25,1337.0,962.82,124.12,0,0,ATTIA_P187,30
10,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P113,30
11,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P051,30
12,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P175,30
13,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P172,30
14,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P151,30
15,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P088,30
16,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P162,30
17,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P029,30
18,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P090,30
19,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P177,30
20,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P220,30
21,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P210,30
22,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P123,30
23,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P072,30
24,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P109,30
25,random,25,1337.0,1086.94,0.0,1,1,ATTIA_P005,30
0,greedy,25,1337.0,935.38,151.56000000000006,0,0,,30
1,greedy,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P089,30
2,greedy,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P084,30
3,greedy,25,1337.0,951.88,135.06000000000006,0,0,ATTIA_P119,30
4,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
5,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P034,30
6,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P004,30
7,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P020,30
8,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P021,30
9,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P017,30
10,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P008,30
11,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P114,30
12,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P005,30
13,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P041,30
14,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P022,30
15,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P031,30
16,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P016,30
17,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P039,30
18,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P058,30
19,greedy,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P040,30
20,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P006,30
21,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P019,30
22,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P085,30
23,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P066,30
24,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P097,30
25,greedy,25,1339.0,1054.38,32.559999999999945,1,1,ATTIA_P000,30
0,gp_ucb,25,1337.0,935.38,151.56000000000006,0,0,,30
1,gp_ucb,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P089,30
2,gp_ucb,25,1337.0,935.38,151.56000000000006,0,0,ATTIA_P084,30
3,gp_ucb,25,1337.0,951.88,135.06000000000006,0,0,ATTIA_P119,30
4,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
5,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P034,30
6,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P004,30
7,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P020,30
8,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P021,30
9,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P008,30
10,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P017,30
11,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P031,30
12,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P036,30
13,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P016,30
14,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P041,30
15,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P079,30
16,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P114,30
17,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P032,30
18,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P039,30
19,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P109,30
20,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P019,30
21,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P040,30
22,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P065,30
23,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P035,30
24,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P051,30
25,gp_ucb,25,1337.0,1054.38,32.559999999999945,1,1,ATTIA_P014,30
0,random,26,1389.0,1005.38,81.56000000000006,1,0,,30
1,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P138,30
2,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P191,30
3,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P046,30
4,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P100,30
5,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P002,30
6,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P062,30
7,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P181,30
8,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P029,30
9,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P111,30
10,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P132,30
11,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P025,30
12,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P079,30
13,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P102,30
14,random,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P120,30
15,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P106,30
16,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P030,30
17,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P149,30
18,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P190,30
19,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P053,30
20,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P056,30
21,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P161,30
22,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P169,30
23,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P104,30
24,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P037,30
25,random,26,1389.0,1057.26,29.680000000000064,1,1,ATTIA_P032,30
0,greedy,26,1389.0,1005.38,81.56000000000006,1,0,,30
1,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P068,30
2,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P093,30
3,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P123,30
4,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P094,30
5,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P099,30
6,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P130,30
7,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P063,30
8,greedy,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P088,30
9,greedy,26,1389.0,1011.26,75.68000000000006,1,0,ATTIA_P058,30
10,greedy,26,1389.0,1065.68,21.25999999999999,1,1,ATTIA_P083,30
11,greedy,26,1389.0,1065.68,21.25999999999999,1,1,ATTIA_P124,30
12,greedy,26,1389.0,1065.68,21.25999999999999,1,1,ATTIA_P118,30
13,greedy,26,1389.0,1065.68,21.25999999999999,1,1,ATTIA_P157,30
14,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P113,30
15,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P147,30
16,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P079,30
17,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P038,30
18,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P109,30
19,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P106,30
20,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P076,30
21,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P074,30
22,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P105,30
23,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P107,30
24,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P048,30
25,greedy,26,1389.0,1086.94,0.0,1,1,ATTIA_P110,30
0,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,,30
1,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P194,30
2,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P093,30
3,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P123,30
4,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P094,30
5,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P169,30
6,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P163,30
7,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P130,30
8,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P124,30
9,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P131,30
10,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P095,30
11,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P170,30
12,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P195,30
13,gp_ucb,26,1389.0,1005.38,81.56000000000006,1,0,ATTIA_P063,30
14,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P038,30
15,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P058,30
16,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P019,30
17,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P039,30
18,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P006,30
19,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P034,30
20,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P099,30
21,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P068,30
22,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P023,30
23,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P135,30
24,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P043,30
25,gp_ucb,26,1389.0,1015.38,71.56000000000006,1,1,ATTIA_P147,30
0,random,27,958.0,893.1,193.84000000000003,0,0,,30
1,random,27,1039.0,893.1,193.84000000000003,0,0,ATTIA_P139,30
2,random,27,1039.0,923.7,163.24,0,0,ATTIA_P143,30
3,random,27,1039.0,923.7,163.24,0,0,ATTIA_P080,30
4,random,27,1039.0,923.7,163.24,0,0,ATTIA_P165,30
5,random,27,1039.0,923.7,163.24,0,0,ATTIA_P142,30
6,random,27,1039.0,980.3,106.6400000000001,0,0,ATTIA_P115,30
